I,X,Y,Z
873,594398.5,1669008.5,1966
874,594398.5,1669003.5,1966
875,594398.5,1668998.5,1966
876,594398.5,1668993.5,1959
877,594398.5,1668988.5,1959
878,594398.5,1668983.5,1959
879,594398.5,1668978.5,1952
880,594398.5,1668973.5,1952
881,594398.5,1668968.5,1952
882,594398.5,1668963.5,1945
883,594398.5,1668958.5,1945
884,594398.5,1668953.5,1945
885,594398.5,1668948.5,1939
886,594398.5,1668943.5,1939
887,594398.5,1668938.5,1939
888,594398.5,1668933.5,1930
889,594398.5,1668928.5,1930
890,594398.5,1668923.5,1930
891,594398.5,1668918.5,1922
892,594398.5,1668913.5,1922
893,594398.5,1668908.5,1922
894,594398.5,1668903.5,1917
895,594398.5,1668898.5,1917
896,594398.5,1668893.5,1917
897,594398.5,1668888.5,1917
898,594398.5,1668883.5,1917
899,594398.5,1668878.5,1917
900,594398.5,1668873.5,1912
901,594398.5,1668868.5,1912
902,594398.5,1668863.5,1912
903,594398.5,1668858.5,1906
904,594398.5,1668853.5,1906
905,594398.5,1668848.5,1906
906,594398.5,1668843.5,1897
907,594398.5,1668838.5,1897
908,594398.5,1668833.5,1897
909,594398.5,1668828.5,1884
910,594398.5,1668823.5,1884
911,594398.5,1668818.5,1884
912,594398.5,1668813.5,1870
913,594398.5,1668808.5,1870
914,594398.5,1668803.5,1870
915,594398.5,1668798.5,1856
916,594398.5,1668793.5,1856
917,594398.5,1668788.5,1856
918,594398.5,1668783.5,1840
919,594398.5,1668778.5,1840
920,594398.5,1668773.5,1840
921,594398.5,1668768.5,1825
922,594398.5,1668763.5,1825
923,594398.5,1668758.5,1825
924,594398.5,1668753.5,1810
925,594398.5,1668748.5,1810
926,594398.5,1668743.5,1810
927,594398.5,1668738.5,1794
928,594398.5,1668733.5,1794
929,594398.5,1668728.5,1794
930,594398.5,1668723.5,1780
931,594398.5,1668718.5,1780
932,594398.5,1668713.5,1780
933,594398.5,1668708.5,1769
934,594398.5,1668703.5,1769
935,594398.5,1668698.5,1769
936,594398.5,1668693.5,1758
937,594398.5,1668688.5,1758
938,594398.5,1668683.5,1758
939,594398.5,1668678.5,1748
940,594398.5,1668673.5,1748
941,594398.5,1668668.5,1748
942,594398.5,1668663.5,1737
943,594398.5,1668658.5,1737
944,594398.5,1668653.5,1737
945,594398.5,1668648.5,1727
946,594398.5,1668643.5,1727
947,594398.5,1668638.5,1727
948,594398.5,1668633.5,1716
949,594398.5,1668628.5,1716
950,594398.5,1668623.5,1716
951,594398.5,1668618.5,1705
952,594398.5,1668613.5,1705
953,594398.5,1668608.5,1705
954,594398.5,1668603.5,1694
955,594398.5,1668598.5,1694
956,594398.5,1668593.5,1694
957,594398.5,1668588.5,1681
958,594398.5,1668583.5,1681
959,594398.5,1668578.5,1681
960,594403.5,1669533.5,2178
961,594403.5,1669528.5,2178
962,594403.5,1669523.5,2171
963,594403.5,1669518.5,2171
964,594403.5,1669513.5,2171
965,594403.5,1669508.5,2164
966,594403.5,1669503.5,2164
967,594403.5,1669498.5,2164
968,594403.5,1669493.5,2158
969,594403.5,1669488.5,2158
970,594403.5,1669483.5,2158
971,594403.5,1669478.5,2152
972,594403.5,1669473.5,2152
973,594403.5,1669468.5,2152
974,594403.5,1669463.5,2146
975,594403.5,1669458.5,2146
976,594403.5,1669453.5,2146
977,594403.5,1669448.5,2137
978,594403.5,1669443.5,2137
979,594403.5,1669438.5,2137
980,594403.5,1669433.5,2126
981,594403.5,1669428.5,2126
982,594403.5,1669423.5,2126
983,594403.5,1669418.5,2115
984,594403.5,1669413.5,2115
985,594403.5,1669408.5,2115
986,594403.5,1669403.5,2105
987,594403.5,1669398.5,2105
988,594403.5,1669393.5,2105
989,594403.5,1669388.5,2094
990,594403.5,1669383.5,2094
991,594403.5,1669378.5,2094
992,594403.5,1669373.5,2083
993,594403.5,1669368.5,2083
994,594403.5,1669363.5,2083
995,594403.5,1669358.5,2074
996,594403.5,1669353.5,2074
997,594403.5,1669348.5,2074
998,594403.5,1669343.5,2066
999,594403.5,1669338.5,2066
1000,594403.5,1669333.5,2066
1001,594403.5,1669328.5,2061
1002,594403.5,1669323.5,2061
1003,594403.5,1669318.5,2061
1004,594403.5,1669313.5,2057
1005,594403.5,1669308.5,2057
1006,594403.5,1669303.5,2057
1007,594403.5,1669298.5,2053
1008,594403.5,1669293.5,2053
1009,594403.5,1669288.5,2053
1010,594403.5,1669283.5,2050
1011,594403.5,1669278.5,2050
1012,594403.5,1669273.5,2050
1013,594403.5,1669268.5,2047
1014,594403.5,1669263.5,2047
1015,594403.5,1669258.5,2047
1016,594403.5,1669253.5,2044
1017,594403.5,1669248.5,2044
1018,594403.5,1669243.5,2044
1019,594403.5,1669238.5,2040
1020,594403.5,1669233.5,2040
1021,594403.5,1669228.5,2040
1022,594403.5,1669223.5,2035
1023,594403.5,1669218.5,2035
1024,594403.5,1669213.5,2035
1025,594403.5,1669208.5,2029
1026,594403.5,1669203.5,2029
1027,594403.5,1669198.5,2029
1028,594403.5,1669193.5,2024
1029,594403.5,1669188.5,2024
1030,594403.5,1669183.5,2024
1031,594403.5,1669178.5,2019
1032,594403.5,1669173.5,2019
1033,594403.5,1669168.5,2019
1034,594403.5,1669163.5,2015
1035,594403.5,1669158.5,2015
1036,594403.5,1669153.5,2015
1037,594403.5,1669148.5,2010
1038,594403.5,1669143.5,2010
1039,594403.5,1669138.5,2010
1040,594403.5,1669133.5,2005
1041,594403.5,1669128.5,2005
1042,594403.5,1669123.5,2005
1043,594403.5,1669118.5,2000
1044,594403.5,1669113.5,2000
1045,594403.5,1669108.5,2000
1046,594403.5,1669103.5,1995
1047,594403.5,1669098.5,1995
1048,594403.5,1669093.5,1995
1049,594403.5,1669088.5,1991
1050,594403.5,1669083.5,1991
1051,594403.5,1669078.5,1991
1052,594403.5,1669073.5,1987
1053,594403.5,1669068.5,1987
1054,594403.5,1669063.5,1987
1055,594403.5,1669058.5,1987
1056,594403.5,1669053.5,1983
1057,594403.5,1669048.5,1983
1058,594403.5,1669043.5,1983
1059,594403.5,1669038.5,1979
1060,594403.5,1669033.5,1979
1061,594403.5,1669028.5,1979
1062,594403.5,1669023.5,1973
1063,594403.5,1669018.5,1973
1064,594403.5,1669013.5,1973
1065,594403.5,1669008.5,1966
1066,594403.5,1669003.5,1966
1067,594403.5,1668998.5,1966
1068,594403.5,1668993.5,1959
1069,594403.5,1668988.5,1959
1070,594403.5,1668983.5,1959
1071,594403.5,1668978.5,1952
1072,594403.5,1668973.5,1952
1073,594403.5,1668968.5,1952
1074,594403.5,1668963.5,1945
1075,594403.5,1668958.5,1945
1076,594403.5,1668953.5,1945
1077,594403.5,1668948.5,1939
1078,594403.5,1668943.5,1939
1079,594403.5,1668938.5,1939
1080,594403.5,1668933.5,1930
1081,594403.5,1668928.5,1930
1082,594403.5,1668923.5,1930
1083,594403.5,1668918.5,1922
1084,594403.5,1668913.5,1922
1085,594403.5,1668908.5,1922
1086,594403.5,1668903.5,1917
1087,594403.5,1668898.5,1917
1088,594403.5,1668893.5,1917
1089,594403.5,1668888.5,1917
1090,594403.5,1668883.5,1917
1091,594403.5,1668878.5,1917
1092,594403.5,1668873.5,1912
1093,594403.5,1668868.5,1912
1094,594403.5,1668863.5,1912
1095,594403.5,1668858.5,1906
1096,594403.5,1668853.5,1906
1097,594403.5,1668848.5,1906
1098,594403.5,1668843.5,1897
1099,594403.5,1668838.5,1897
1100,594403.5,1668833.5,1897
1101,594403.5,1668828.5,1884
1102,594403.5,1668823.5,1884
1103,594403.5,1668818.5,1884
1104,594403.5,1668813.5,1870
1105,594403.5,1668808.5,1870
1106,594403.5,1668803.5,1870
1107,594403.5,1668798.5,1856
1108,594403.5,1668793.5,1856
1109,594403.5,1668788.5,1856
1110,594403.5,1668783.5,1840
1111,594403.5,1668778.5,1840
1112,594403.5,1668773.5,1840
1113,594403.5,1668768.5,1825
1114,594403.5,1668763.5,1825
1115,594403.5,1668758.5,1825
1116,594403.5,1668753.5,1810
1117,594403.5,1668748.5,1810
1118,594403.5,1668743.5,1810
1119,594403.5,1668738.5,1794
1120,594403.5,1668733.5,1794
1121,594403.5,1668728.5,1794
1122,594403.5,1668723.5,1780
1123,594403.5,1668718.5,1780
1124,594403.5,1668713.5,1780
1125,594403.5,1668708.5,1769
1126,594403.5,1668703.5,1769
1127,594403.5,1668698.5,1769
1128,594403.5,1668693.5,1758
1129,594403.5,1668688.5,1758
1130,594403.5,1668683.5,1758
1131,594403.5,1668678.5,1748
1132,594403.5,1668673.5,1748
1133,594403.5,1668668.5,1748
1134,594403.5,1668663.5,1737
1135,594403.5,1668658.5,1737
1136,594403.5,1668653.5,1737
1137,594403.5,1668648.5,1727
1138,594403.5,1668643.5,1727
1139,594403.5,1668638.5,1727
1140,594403.5,1668633.5,1716
1141,594403.5,1668628.5,1716
1142,594403.5,1668623.5,1716
1143,594403.5,1668618.5,1705
1144,594403.5,1668613.5,1705
1145,594403.5,1668608.5,1705
1146,594403.5,1668603.5,1694
1147,594403.5,1668598.5,1694
1148,594403.5,1668593.5,1694
1149,594403.5,1668588.5,1681
1150,594403.5,1668583.5,1681
1151,594403.5,1668578.5,1681
1152,594408.5,1669533.5,2178
1153,594408.5,1669528.5,2178
1154,594408.5,1669523.5,2171
1155,594408.5,1669518.5,2171
1156,594408.5,1669513.5,2171
1157,594408.5,1669508.5,2164
1158,594408.5,1669503.5,2164
1159,594408.5,1669498.5,2164
1160,594408.5,1669493.5,2158
1161,594408.5,1669488.5,2158
1162,594408.5,1669483.5,2158
1163,594408.5,1669478.5,2152
1164,594408.5,1669473.5,2152
1165,594408.5,1669468.5,2152
1166,594408.5,1669463.5,2146
1167,594408.5,1669458.5,2146
1168,594408.5,1669453.5,2146
1169,594408.5,1669448.5,2137
1170,594408.5,1669443.5,2137
1171,594408.5,1669438.5,2137
1172,594408.5,1669433.5,2126
1173,594408.5,1669428.5,2126
1174,594408.5,1669423.5,2126
1175,594408.5,1669418.5,2115
1176,594408.5,1669413.5,2115
1177,594408.5,1669408.5,2115
1178,594408.5,1669403.5,2105
1179,594408.5,1669398.5,2105
1180,594408.5,1669393.5,2105
1181,594408.5,1669388.5,2094
1182,594408.5,1669383.5,2094
1183,594408.5,1669378.5,2094
1184,594408.5,1669373.5,2083
1185,594408.5,1669368.5,2083
1186,594408.5,1669363.5,2083
1187,594408.5,1669358.5,2074
1188,594408.5,1669353.5,2074
1189,594408.5,1669348.5,2074
1190,594408.5,1669343.5,2066
1191,594408.5,1669338.5,2066
1192,594408.5,1669333.5,2066
1193,594408.5,1669328.5,2061
1194,594408.5,1669323.5,2061
1195,594408.5,1669318.5,2061
1196,594408.5,1669313.5,2057
1197,594408.5,1669308.5,2057
1198,594408.5,1669303.5,2057
1199,594408.5,1669298.5,2053
1200,594408.5,1669293.5,2053
1201,594408.5,1669288.5,2053
1202,594408.5,1669283.5,2050
1203,594408.5,1669278.5,2050
1204,594408.5,1669273.5,2050
1205,594408.5,1669268.5,2047
1206,594408.5,1669263.5,2047
1207,594408.5,1669258.5,2047
1208,594408.5,1669253.5,2044
1209,594408.5,1669248.5,2044
1210,594408.5,1669243.5,2044
1211,594408.5,1669238.5,2040
1212,594408.5,1669233.5,2040
1213,594408.5,1669228.5,2040
1214,594408.5,1669223.5,2035
1215,594408.5,1669218.5,2035
1216,594408.5,1669213.5,2035
1217,594408.5,1669208.5,2029
1218,594408.5,1669203.5,2029
1219,594408.5,1669198.5,2029
1220,594408.5,1669193.5,2024
1221,594408.5,1669188.5,2024
1222,594408.5,1669183.5,2024
1223,594408.5,1669178.5,2019
1224,594408.5,1669173.5,2019
1225,594408.5,1669168.5,2019
1226,594408.5,1669163.5,2015
1227,594408.5,1669158.5,2015
1228,594408.5,1669153.5,2015
1229,594408.5,1669148.5,2010
1230,594408.5,1669143.5,2010
1231,594408.5,1669138.5,2010
1232,594408.5,1669133.5,2005
1233,594408.5,1669128.5,2005
1234,594408.5,1669123.5,2005
1235,594408.5,1669118.5,2000
1236,594408.5,1669113.5,2000
1237,594408.5,1669108.5,2000
1238,594408.5,1669103.5,1995
1239,594408.5,1669098.5,1995
1240,594408.5,1669093.5,1995
1241,594408.5,1669088.5,1991
1242,594408.5,1669083.5,1991
1243,594408.5,1669078.5,1991
1244,594408.5,1669073.5,1987
1245,594408.5,1669068.5,1987
1246,594408.5,1669063.5,1987
1247,594408.5,1669058.5,1987
1248,594408.5,1669053.5,1983
1249,594408.5,1669048.5,1983
1250,594408.5,1669043.5,1983
1251,594408.5,1669038.5,1979
1252,594408.5,1669033.5,1979
1253,594408.5,1669028.5,1979
1254,594408.5,1669023.5,1973
1255,594408.5,1669018.5,1973
1256,594408.5,1669013.5,1973
1257,594408.5,1669008.5,1966
1258,594408.5,1669003.5,1966
1259,594408.5,1668998.5,1966
1260,594408.5,1668993.5,1959
1261,594408.5,1668988.5,1959
1262,594408.5,1668983.5,1959
1263,594408.5,1668978.5,1952
1264,594408.5,1668973.5,1952
1265,594408.5,1668968.5,1952
1266,594408.5,1668963.5,1945
1267,594408.5,1668958.5,1945
1268,594408.5,1668953.5,1945
1269,594408.5,1668948.5,1939
1270,594408.5,1668943.5,1939
1271,594408.5,1668938.5,1939
1272,594408.5,1668933.5,1930
1273,594408.5,1668928.5,1930
1274,594408.5,1668923.5,1930
1275,594408.5,1668918.5,1922
1276,594408.5,1668913.5,1922
1277,594408.5,1668908.5,1922
1278,594408.5,1668903.5,1917
1279,594408.5,1668898.5,1917
1280,594408.5,1668893.5,1917
1281,594408.5,1668888.5,1917
1282,594408.5,1668883.5,1917
1283,594408.5,1668878.5,1917
1284,594408.5,1668873.5,1912
1285,594408.5,1668868.5,1912
1286,594408.5,1668863.5,1912
1287,594408.5,1668858.5,1906
1288,594408.5,1668853.5,1906
1289,594408.5,1668848.5,1906
1290,594408.5,1668843.5,1897
1291,594408.5,1668838.5,1897
1292,594408.5,1668833.5,1897
1293,594408.5,1668828.5,1884
1294,594408.5,1668823.5,1884
1295,594408.5,1668818.5,1884
1296,594408.5,1668813.5,1870
1297,594408.5,1668808.5,1870
1298,594408.5,1668803.5,1870
1299,594408.5,1668798.5,1856
1300,594408.5,1668793.5,1856
1301,594408.5,1668788.5,1856
1302,594408.5,1668783.5,1840
1303,594408.5,1668778.5,1840
1304,594408.5,1668773.5,1840
1305,594408.5,1668768.5,1825
1306,594408.5,1668763.5,1825
1307,594408.5,1668758.5,1825
1308,594408.5,1668753.5,1810
1309,594408.5,1668748.5,1810
1310,594408.5,1668743.5,1810
1311,594408.5,1668738.5,1794
1312,594408.5,1668733.5,1794
1313,594408.5,1668728.5,1794
1314,594408.5,1668723.5,1780
1315,594408.5,1668718.5,1780
1316,594408.5,1668713.5,1780
1317,594408.5,1668708.5,1769
1318,594408.5,1668703.5,1769
1319,594408.5,1668698.5,1769
1320,594408.5,1668693.5,1758
1321,594408.5,1668688.5,1758
1322,594408.5,1668683.5,1758
1323,594408.5,1668678.5,1748
1324,594408.5,1668673.5,1748
1325,594408.5,1668668.5,1748
1326,594408.5,1668663.5,1737
1327,594408.5,1668658.5,1737
1328,594408.5,1668653.5,1737
1329,594408.5,1668648.5,1727
1330,594408.5,1668643.5,1727
1331,594408.5,1668638.5,1727
1332,594408.5,1668633.5,1716
1333,594408.5,1668628.5,1716
1334,594408.5,1668623.5,1716
1335,594408.5,1668618.5,1705
1336,594408.5,1668613.5,1705
1337,594408.5,1668608.5,1705
1338,594408.5,1668603.5,1694
1339,594408.5,1668598.5,1694
1340,594408.5,1668593.5,1694
1341,594408.5,1668588.5,1681
1342,594408.5,1668583.5,1681
1343,594408.5,1668578.5,1681
1344,594413.5,1669533.5,2167
1345,594413.5,1669528.5,2167
1346,594413.5,1669523.5,2160
1347,594413.5,1669518.5,2160
1348,594413.5,1669513.5,2160
1349,594413.5,1669508.5,2153
1350,594413.5,1669503.5,2153
1351,594413.5,1669498.5,2153
1352,594413.5,1669493.5,2147
1353,594413.5,1669488.5,2147
1354,594413.5,1669483.5,2147
1355,594413.5,1669478.5,2142
1356,594413.5,1669473.5,2142
1357,594413.5,1669468.5,2142
1358,594413.5,1669463.5,2136
1359,594413.5,1669458.5,2136
1360,594413.5,1669453.5,2136
1361,594413.5,1669448.5,2128
1362,594413.5,1669443.5,2128
1363,594413.5,1669438.5,2128
1364,594413.5,1669433.5,2118
1365,594413.5,1669428.5,2118
1366,594413.5,1669423.5,2118
1367,594413.5,1669418.5,2108
1368,594413.5,1669413.5,2108
1369,594413.5,1669408.5,2108
1370,594413.5,1669403.5,2098
1371,594413.5,1669398.5,2098
1372,594413.5,1669393.5,2098
1373,594413.5,1669388.5,2088
1374,594413.5,1669383.5,2088
1375,594413.5,1669378.5,2088
1376,594413.5,1669373.5,2077
1377,594413.5,1669368.5,2077
1378,594413.5,1669363.5,2077
1379,594413.5,1669358.5,2068
1380,594413.5,1669353.5,2068
1381,594413.5,1669348.5,2068
1382,594413.5,1669343.5,2060
1383,594413.5,1669338.5,2060
1384,594413.5,1669333.5,2060
1385,594413.5,1669328.5,2054
1386,594413.5,1669323.5,2054
1387,594413.5,1669318.5,2054
1388,594413.5,1669313.5,2050
1389,594413.5,1669308.5,2050
1390,594413.5,1669303.5,2050
1391,594413.5,1669298.5,2046
1392,594413.5,1669293.5,2046
1393,594413.5,1669288.5,2046
1394,594413.5,1669283.5,2043
1395,594413.5,1669278.5,2043
1396,594413.5,1669273.5,2043
1397,594413.5,1669268.5,2041
1398,594413.5,1669263.5,2041
1399,594413.5,1669258.5,2041
1400,594413.5,1669253.5,2038
1401,594413.5,1669248.5,2038
1402,594413.5,1669243.5,2038
1403,594413.5,1669238.5,2036
1404,594413.5,1669233.5,2036
1405,594413.5,1669228.5,2036
1406,594413.5,1669223.5,2031
1407,594413.5,1669218.5,2031
1408,594413.5,1669213.5,2031
1409,594413.5,1669208.5,2025
1410,594413.5,1669203.5,2025
1411,594413.5,1669198.5,2025
1412,594413.5,1669193.5,2021
1413,594413.5,1669188.5,2021
1414,594413.5,1669183.5,2021
1415,594413.5,1669178.5,2017
1416,594413.5,1669173.5,2017
1417,594413.5,1669168.5,2017
1418,594413.5,1669163.5,2013
1419,594413.5,1669158.5,2013
1420,594413.5,1669153.5,2013
1421,594413.5,1669148.5,2009
1422,594413.5,1669143.5,2009
1423,594413.5,1669138.5,2009
1424,594413.5,1669133.5,2005
1425,594413.5,1669128.5,2005
1426,594413.5,1669123.5,2005
1427,594413.5,1669118.5,2000
1428,594413.5,1669113.5,2000
1429,594413.5,1669108.5,2000
1430,594413.5,1669103.5,1995
1431,594413.5,1669098.5,1995
1432,594413.5,1669093.5,1995
1433,594413.5,1669088.5,1989
1434,594413.5,1669083.5,1989
1435,594413.5,1669078.5,1989
1436,594413.5,1669073.5,1985
1437,594413.5,1669068.5,1985
1438,594413.5,1669063.5,1985
1439,594413.5,1669058.5,1985
1440,594413.5,1669053.5,1980
1441,594413.5,1669048.5,1980
1442,594413.5,1669043.5,1980
1443,594413.5,1669038.5,1979
1444,594413.5,1669033.5,1979
1445,594413.5,1669028.5,1979
1446,594413.5,1669023.5,1973
1447,594413.5,1669018.5,1973
1448,594413.5,1669013.5,1973
1449,594413.5,1669008.5,1966
1450,594413.5,1669003.5,1966
1451,594413.5,1668998.5,1966
1452,594413.5,1668993.5,1960
1453,594413.5,1668988.5,1960
1454,594413.5,1668983.5,1960
1455,594413.5,1668978.5,1953
1456,594413.5,1668973.5,1953
1457,594413.5,1668968.5,1953
1458,594413.5,1668963.5,1946
1459,594413.5,1668958.5,1946
1460,594413.5,1668953.5,1946
1461,594413.5,1668948.5,1938
1462,594413.5,1668943.5,1938
1463,594413.5,1668938.5,1938
1464,594413.5,1668933.5,1929
1465,594413.5,1668928.5,1929
1466,594413.5,1668923.5,1929
1467,594413.5,1668918.5,1921
1468,594413.5,1668913.5,1921
1469,594413.5,1668908.5,1921
1470,594413.5,1668903.5,1915
1471,594413.5,1668898.5,1915
1472,594413.5,1668893.5,1915
1473,594413.5,1668888.5,1910
1474,594413.5,1668883.5,1910
1475,594413.5,1668878.5,1910
1476,594413.5,1668873.5,1910
1477,594413.5,1668868.5,1910
1478,594413.5,1668863.5,1910
1479,594413.5,1668858.5,1903
1480,594413.5,1668853.5,1903
1481,594413.5,1668848.5,1903
1482,594413.5,1668843.5,1895
1483,594413.5,1668838.5,1895
1484,594413.5,1668833.5,1895
1485,594413.5,1668828.5,1883
1486,594413.5,1668823.5,1883
1487,594413.5,1668818.5,1883
1488,594413.5,1668813.5,1870
1489,594413.5,1668808.5,1870
1490,594413.5,1668803.5,1870
1491,594413.5,1668798.5,1857
1492,594413.5,1668793.5,1857
1493,594413.5,1668788.5,1857
1494,594413.5,1668783.5,1842
1495,594413.5,1668778.5,1842
1496,594413.5,1668773.5,1842
1497,594413.5,1668768.5,1829
1498,594413.5,1668763.5,1829
1499,594413.5,1668758.5,1829
1500,594413.5,1668753.5,1815
1501,594413.5,1668748.5,1815
1502,594413.5,1668743.5,1815
1503,594413.5,1668738.5,1799
1504,594413.5,1668733.5,1799
1505,594413.5,1668728.5,1799
1506,594413.5,1668723.5,1785
1507,594413.5,1668718.5,1785
1508,594413.5,1668713.5,1785
1509,594413.5,1668708.5,1774
1510,594413.5,1668703.5,1774
1511,594413.5,1668698.5,1774
1512,594413.5,1668693.5,1763
1513,594413.5,1668688.5,1763
1514,594413.5,1668683.5,1763
1515,594413.5,1668678.5,1753
1516,594413.5,1668673.5,1753
1517,594413.5,1668668.5,1753
1518,594413.5,1668663.5,1743
1519,594413.5,1668658.5,1743
1520,594413.5,1668653.5,1743
1521,594413.5,1668648.5,1734
1522,594413.5,1668643.5,1734
1523,594413.5,1668638.5,1734
1524,594413.5,1668633.5,1723
1525,594413.5,1668628.5,1723
1526,594413.5,1668623.5,1723
1527,594413.5,1668618.5,1711
1528,594413.5,1668613.5,1711
1529,594413.5,1668608.5,1711
1530,594413.5,1668603.5,1697
1531,594413.5,1668598.5,1697
1532,594413.5,1668593.5,1697
1533,594413.5,1668588.5,1683
1534,594413.5,1668583.5,1683
1535,594413.5,1668578.5,1683
1536,594418.5,1669533.5,2167
1537,594418.5,1669528.5,2167
1538,594418.5,1669523.5,2160
1539,594418.5,1669518.5,2160
1540,594418.5,1669513.5,2160
1541,594418.5,1669508.5,2153
1542,594418.5,1669503.5,2153
1543,594418.5,1669498.5,2153
1544,594418.5,1669493.5,2147
1545,594418.5,1669488.5,2147
1546,594418.5,1669483.5,2147
1547,594418.5,1669478.5,2142
1548,594418.5,1669473.5,2142
1549,594418.5,1669468.5,2142
1550,594418.5,1669463.5,2136
1551,594418.5,1669458.5,2136
1552,594418.5,1669453.5,2136
1553,594418.5,1669448.5,2128
1554,594418.5,1669443.5,2128
1555,594418.5,1669438.5,2128
1556,594418.5,1669433.5,2118
1557,594418.5,1669428.5,2118
1558,594418.5,1669423.5,2118
1559,594418.5,1669418.5,2108
1560,594418.5,1669413.5,2108
1561,594418.5,1669408.5,2108
1562,594418.5,1669403.5,2098
1563,594418.5,1669398.5,2098
1564,594418.5,1669393.5,2098
1565,594418.5,1669388.5,2088
1566,594418.5,1669383.5,2088
1567,594418.5,1669378.5,2088
1568,594418.5,1669373.5,2077
1569,594418.5,1669368.5,2077
1570,594418.5,1669363.5,2077
1571,594418.5,1669358.5,2068
1572,594418.5,1669353.5,2068
1573,594418.5,1669348.5,2068
1574,594418.5,1669343.5,2060
1575,594418.5,1669338.5,2060
1576,594418.5,1669333.5,2060
1577,594418.5,1669328.5,2054
1578,594418.5,1669323.5,2054
1579,594418.5,1669318.5,2054
1580,594418.5,1669313.5,2050
1581,594418.5,1669308.5,2050
1582,594418.5,1669303.5,2050
1583,594418.5,1669298.5,2046
1584,594418.5,1669293.5,2046
1585,594418.5,1669288.5,2046
1586,594418.5,1669283.5,2043
1587,594418.5,1669278.5,2043
1588,594418.5,1669273.5,2043
1589,594418.5,1669268.5,2041
